first_downs_away,first_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,drives_away,drives_home,def_st_td_away,def_st_td_home,score_away,score_home
18.736526946107784,18.706586826347305,220.16167664670658,207.4191616766467,104.17365269461078,126.04191616766467,324.3353293413174,333.4610778443114,26.736526946107784,28.25748502994012,0.6107784431137725,0.7245508982035929,0.9580838323353293,0.8562874251497006,1.5688622754491017,1.5808383233532934,12.502994011976048,12.55688622754491,0.25748502994011974,0.2754491017964072,20.904191616766468,22.568862275449103
18.59880239520958,18.4251497005988,217.92215568862275,204.80239520958085,107.95808383233533,109.92215568862275,325.88023952095807,314.7245508982036,26.54491017964072,27.29940119760479,0.6766467065868264,0.6167664670658682,1.0538922155688624,1.1137724550898203,1.7305389221556886,1.7305389221556886,12.520958083832335,12.724550898203592,0.31736526946107785,0.4251497005988024,20.25748502994012,21.856287425149702
19.41317365269461,19.538922155688624,224.49101796407186,220.2754491017964,120.12574850299401,116.54491017964072,344.6167664670659,336.8203592814371,27.0,28.04191616766467,0.5209580838323353,0.5988023952095808,1.0718562874251496,0.9401197604790419,1.592814371257485,1.5389221556886228,12.137724550898204,12.25748502994012,0.3473053892215569,0.2994011976047904,22.46706586826347,22.58682634730539
18.74390243902439,18.95731707317073,196.0609756097561,197.8170731707317,123.26219512195122,129.85365853658536,319.3231707317073,327.6707317073171,28.1890243902439,29.29268292682927,0.6402439024390244,0.6829268292682927,1.0853658536585367,0.823170731707317,1.725609756097561,1.5060975609756098,12.341463414634147,12.335365853658537,0.25609756097560976,0.3719512195121951,20.390243902439025,22.396341463414632
18.41860465116279,20.88372093023256,218.65116279069767,236.56976744186048,106.79069767441861,126.31976744186046,325.4418604651163,362.88953488372096,25.8546511627907,28.75581395348837,0.5697674418604651,0.7151162790697675,0.7674418604651163,0.8313953488372093,1.3372093023255813,1.5465116279069768,12.203488372093023,12.174418604651162,0.38953488372093026,0.32558139534883723,20.941860465116278,23.877906976744185
19.62111801242236,17.975155279503106,214.3726708074534,201.32919254658384,125.57142857142857,109.09937888198758,339.944099378882,310.42857142857144,29.70186335403727,26.751552795031056,0.5652173913043478,0.5962732919254659,0.9254658385093167,1.124223602484472,1.4906832298136645,1.720496894409938,12.211180124223603,12.22360248447205,0.37267080745341613,0.2608695652173913,21.403726708074533,18.422360248447205
18.5748502994012,19.191616766467067,219.5688622754491,226.8562874251497,105.8562874251497,107.17964071856288,325.4251497005988,334.03592814371257,26.772455089820358,26.02994011976048,0.6526946107784432,0.6167664670658682,1.095808383233533,1.0658682634730539,1.748502994011976,1.6826347305389222,12.317365269461078,12.113772455089821,0.40119760479041916,0.40119760479041916,21.161676646706585,21.706586826347305
19.145454545454545,19.745454545454546,226.96363636363637,240.55757575757576,110.13939393939394,97.47272727272727,337.1030303030303,338.030303030303,26.581818181818182,25.23030303030303,0.7151515151515152,0.6363636363636364,0.9212121212121213,1.0909090909090908,1.6363636363636365,1.7272727272727273,12.442424242424243,12.472727272727273,0.45454545454545453,0.509090909090909,21.90909090909091,22.55151515151515
18.674698795180724,21.39156626506024,220.00602409638554,246.86746987951807,105.96385542168674,117.8433734939759,325.9698795180723,364.71084337349396,25.656626506024097,27.704819277108435,0.5542168674698795,0.572289156626506,0.9939759036144579,0.8795180722891566,1.5481927710843373,1.4518072289156627,11.855421686746988,11.855421686746988,0.3614457831325301,0.3855421686746988,21.05421686746988,25.57831325301205
19.96,20.85142857142857,227.92,226.38285714285715,120.96571428571428,127.10857142857142,348.8857142857143,353.49142857142857,26.725714285714286,27.89142857142857,0.6685714285714286,0.5771428571428572,1.0,0.7714285714285715,1.6685714285714286,1.3485714285714285,12.045714285714286,11.742857142857142,0.18857142857142858,0.3485714285714286,20.514285714285716,25.074285714285715
18.734104046242773,21.641618497109828,215.35260115606937,254.46242774566474,116.79190751445087,106.98265895953757,332.1445086705202,361.4450867052023,27.115606936416185,26.815028901734102,0.6705202312138728,0.5491329479768786,0.9479768786127167,0.7572254335260116,1.6184971098265897,1.30635838150289,11.884393063583815,11.653179190751445,0.3063583815028902,0.3063583815028902,20.15028901734104,25.566473988439306
18.94578313253012,21.216867469879517,229.4277108433735,250.43975903614458,105.62650602409639,121.58433734939759,335.0542168674699,372.0240963855422,25.46987951807229,27.55421686746988,0.6265060240963856,0.6385542168674698,0.8012048192771084,0.9457831325301205,1.427710843373494,1.5843373493975903,12.132530120481928,11.933734939759036,0.3493975903614458,0.29518072289156627,22.289156626506024,25.686746987951807
18.925925925925927,19.0,217.39506172839506,216.42592592592592,113.67283950617283,112.25925925925925,331.0679012345679,328.68518518518516,27.746913580246915,26.839506172839506,0.5925925925925926,0.5864197530864198,0.8950617283950617,1.0,1.4876543209876543,1.5864197530864197,12.45679012345679,12.320987654320987,0.36419753086419754,0.24691358024691357,21.691358024691358,21.24074074074074
18.46820809248555,20.78034682080925,218.86705202312137,238.83236994219652,106.74566473988439,124.1907514450867,325.6127167630058,363.02312138728325,26.46820809248555,27.46242774566474,0.6705202312138728,0.8497109826589595,0.9132947976878613,0.861271676300578,1.583815028901734,1.7109826589595376,12.907514450867051,12.572254335260116,0.32947976878612717,0.37572254335260113,19.884393063583815,24.24277456647399
